,0
0,0.14714904618797908
1,0.1574354178103981
2,0.15346500362751186
3,0.14223515804670522
4,0.13709591857672335
5,0.15715612841006849
6,0.2935837157341516
7,0.18177465243813803
8,0.24413985178770947
9,0.23379867995495068
10,0.21370999944117458
11,0.21079464082118402
12,0.21691039689606628
13,0.1711462914750454
14,0.21831037667513176
15,0.2351761227539942
16,0.20642190448064826
17,0.22845508063076708
18,0.23145088737059893
19,0.23622682313359802
20,0.20752904172929348
21,0.22805943619212013
22,0.26546886148778714
23,0.19646185630176016
24,0.2212851640496092
25,0.20265056274909996
26,0.20322934798534226
27,0.1623959622301421
28,0.19352878805890683
29,0.1608651676362831
30,0.16059475258995537
31,0.21829031471344604
32,0.1414806426730595
33,0.21970406896934963
34,0.1672380952196714
35,0.21755175538462793
36,0.1801111847645511
37,0.877603020874208
38,0.23612201359632937
39,0.7410482449930955
40,0.8169125128984727
41,0.6273899043490349
42,0.7697808448255677
43,0.5586634564263498
44,0.626525261801109
45,0.5080372886575476
46,0.4871104592447306
47,0.9087314603687995
48,0.4927572400419041
49,0.7941333217085287
50,0.8595729276777777
51,0.8022827459020195
52,0.6324865011620492
53,0.8642732270209882
54,0.6331084528794629
55,0.7619829902632244
56,0.7140430539868163
57,0.6549578875793985
58,0.5049510154351471
59,0.5195109272263689
60,0.43729372784949583
61,0.48467219810442436
62,0.42075748503912885
63,0.47318914864771267
64,0.368503240317021
65,0.3567709251152188
66,0.38317887399917655
67,0.3284596020783767
68,0.3061199030674636
69,0.22098183299932805
70,0.31383728745971834
71,0.2414777408647037
72,0.5051883570729713
73,0.22524153736125324
74,0.4023777869553913
75,0.33718078968516907
76,0.3073026422845148
77,0.32645270301712864
78,0.27401670980810344
79,0.48866507750457
80,0.2624736122455846
81,0.401483042351785
82,0.3303227742312747
83,0.3501946025335312
84,0.33323779061589254
85,0.3069044386736615
86,0.2793793684153779
87,0.28432961490766573
88,0.34680388568391035
89,0.25619979153233613
90,0.30549159785940705
91,0.2830765020747228
92,0.32740293725165004
93,0.2535312469628845
94,0.2622512645865562
95,0.2368167020440187
96,0.2543061032453357
97,0.1924771843414372
98,0.23554619722499368
99,0.19432914748385033
100,0.2207196576962599
101,0.20743953792817785
102,0.2199375431997778
103,0.18041636102968892
104,0.19728077307771966
105,0.19159872858236016
106,0.2173964491069593
107,0.3193686298757235
108,0.2683567184012014
109,0.30497836066258405
110,0.4312296256581747
111,0.4578012782688649
112,0.36240307711557707
113,0.471917031543878
114,0.4187857136519119
115,0.36378331842975126
116,0.4708412186199298
117,0.3088669079323593
118,0.5866853474605116
119,0.3457948792042836
120,0.5056609394315936
121,0.5312771781746879
122,0.3967891099342507
123,0.46438807348584193
124,0.4635598647576417
125,0.4631675532664186
126,0.44322388621057035
127,0.41180135418301256
128,0.3945963579273582
129,0.5650368497510366
130,0.3661538932850999
131,0.7079827982640147
132,0.4615558264180451
133,0.5727425855192797
134,0.5820531600272697
135,0.5085682781846689
136,0.40308670776901545
137,0.45170313745393154
138,0.3424141482998273
139,0.6629571197393661
140,0.3190140182696185
141,0.7757060797982247
142,0.4844135068900844
143,0.6381456006356614
144,0.6642597571897692
145,0.5409949026377621
146,0.5950316354024873
147,0.6667155290482305
148,0.7715960694303519
149,0.5953289916748038
150,0.9232534232880545
151,1.0893645113993102
152,0.7678524238344174
153,0.9832216481424553
154,0.93856419316442
155,0.8919805401014735
156,1.0300201308320083
157,1.0520946285285846
158,0.9274380377413238
159,1.0486695449640433
160,0.9573369867094544
161,0.9151525593289803
162,0.8808664875147241
163,0.8554916937964882
164,0.9732841670675784
