,0
0,0.1529079949533612
1,0.13217115668527674
2,0.12411929492610974
3,0.12401753150066974
4,0.1270864034480816
5,0.1172859805775515
6,0.11653927680244022
7,0.20098549878631633
8,0.20301280375703187
9,0.1923390694511455
10,0.17643640438740976
11,0.17534098265006476
12,0.160582432176473
13,0.17745064159112844
14,0.17025238665905898
15,0.1728110378096601
16,0.20674129160105975
17,0.20522758934828325
18,0.17893147001260748
19,0.18047150666875553
20,0.1992982514559478
21,0.19039263042543572
22,0.1847707617399602
23,0.20598647288695887
24,0.182120029328297
25,0.17322209435389427
26,0.1558227942434455
27,0.15987149826018013
28,0.14367672164866882
29,0.14445288441295198
30,0.13296110113134887
31,0.12689640422141235
32,0.15501008684644116
33,0.15823128974102366
34,0.17254961633959248
35,0.1356109505066361
36,0.16971232898265926
37,0.14961829164787643
38,0.4785941109206394
39,0.4565655123719747
40,0.41634475944733806
41,0.49211807178531175
42,0.42788337652252584
43,0.4801513306480378
44,0.46772018981635227
45,0.3500836784937631
46,0.33288541871588506
47,0.30678715313293353
48,0.5627413180862142
49,0.6000498040032581
50,0.5814499334991655
51,0.5323172556219221
52,0.4799483132322202
53,0.4440067680296328
54,0.5789835226960606
55,0.5561454288230816
56,0.5246687849265408
57,0.4737666736609612
58,0.42850048626017795
59,0.41718983741718246
60,0.3827962773924517
61,0.39154626200895704
62,0.30281343849104614
63,0.3261937025756142
64,0.32730834712720247
65,0.29293514605128934
66,0.3145344220403355
67,0.2543605462202774
68,0.2378319096817123
69,0.23012706449658574
70,0.22314591485543908
71,0.27683477449755267
72,0.14813374449041605
73,0.2948095046770352
74,0.29122285237793477
75,0.3033814602350925
76,0.2980327964830962
77,0.29019151202259375
78,0.2863045804510752
79,0.2600386940840422
80,0.3168729127342479
81,0.31428278838124585
82,0.3036169002048471
83,0.29522298654430634
84,0.29773931509348256
85,0.26939282493321304
86,0.2429662694279826
87,0.22003046765715592
88,0.2210748296951995
89,0.2568728508319925
90,0.25444973210071103
91,0.24242453878465445
92,0.22587232745089747
93,0.23823082773952084
94,0.2216074695072282
95,0.19469059373805808
96,0.14778554966664775
97,0.1671457636142137
98,0.17447130961024318
99,0.18853687340611194
100,0.1717741525556448
101,0.1806060854219841
102,0.15441643602811167
103,0.17480613716533386
104,0.17379775603318265
105,0.17256564120731074
106,0.16710531258345065
107,0.18057367680971986
108,0.2323668779053128
109,0.25733490617593535
110,0.24364715333963383
111,0.26843470677057757
112,0.32044594693980244
113,0.33052737117206116
114,0.2990123637930251
115,0.25755033691502327
116,0.22161501703091746
117,0.26190560115657113
118,0.24730887369017868
119,0.34487910069301014
120,0.3372324679524813
121,0.32419703751462486
122,0.32791667427651533
123,0.3013177918344632
124,0.33600267755291746
125,0.33825454036786295
126,0.34552686600717347
127,0.31587474091836565
128,0.2935421204916801
129,0.2608064219681368
130,0.3427771214419446
131,0.3307705959908387
132,0.43959367981111563
133,0.41007092264150724
134,0.3454034818128456
135,0.3205845027653193
136,0.32107760488727055
137,0.3280855597873829
138,0.3836537535674085
139,0.3537760391589332
140,0.4747474517058081
141,0.4141377551689425
142,0.5364561236673249
143,0.5281201206912939
144,0.5163551814209457
145,0.5334646899038987
146,0.48164038730584086
147,0.4724429630614723
148,0.528375614967543
149,0.66204647085751
150,0.6361487225078862
151,0.6650450692926742
152,0.845570785391623
153,0.8110974195664561
154,0.7810574926733065
155,0.7858827191687298
156,0.7452320812840163
157,0.7943417348026177
158,0.9345149113580133
159,0.8962435813731034
160,0.8280550608446305
161,0.7867425572645257
162,0.7187279476336752
163,0.6926987331762526
164,0.6761320980583051
165,0.7486080232418874
166,0.7879300821112121
167,0.7278350051247291
168,0.6871625238728354
169,0.7015424841244564
170,0.7121000796346086
171,0.6348304518644913
172,0.6547630260064865
173,0.5848380089277686
174,0.6045257728661507
175,0.583802339034679
176,0.5885582500766195
177,0.5449943383585107
178,0.45068091509419356
179,0.6641681760904166
180,0.6810235679277284
181,0.6870291154172229
182,0.6543215715403471
183,0.6285233627272703
184,0.6056367344133331
185,0.5630038104592253
186,0.5332760883032993
187,0.49171556705702285
188,0.5047621654889264
189,0.46946684539168126
190,0.43063015761335566
191,0.41218677274802745
192,0.39819798092516273
193,0.36411033240993407
194,0.3483504137139021
195,0.3282784037173708
196,0.3011521555314439
197,0.3088033934972062
198,0.29440659917279177
199,0.2901519519848563
200,0.39533220881382847
201,0.40247225545702087
202,0.49645486972751685
203,0.5090149060349071
204,0.5160306036709629
205,0.503463942716363
206,0.445257739894531
207,0.8706165974274074
208,0.9691721173787672
209,1.024404745632481
210,1.054550337573769
211,1.1764361755489112
212,1.1979184883737706
213,1.1418477002031007
214,1.1190484743067695
215,1.2800406300381386
216,1.0098721527789296
217,1.0906550011707379
218,1.0253545581713843
219,1.4608971214110584
220,1.428984360253468
221,1.3086791738836254
222,1.2722784047087463
223,1.2943663561695737
224,1.3106694667209815
225,1.2933180244318223
226,1.2590310277251398
227,1.375569646615738
228,1.4000369310844534
229,1.5054013604489103
230,1.4753282669471313
231,1.324039571160414
232,1.3099752055573735
233,1.2232835777128124
234,1.3036069533551127
235,1.3299491793354474
236,1.2770365984443863
237,1.2392249592475864
238,1.2659292919822605
239,1.198074184498442
240,1.1088406689167603
241,1.0546717583778495
242,1.0365313801614762
243,0.9925354508282936
244,0.9162461723045012
245,0.8496810196462927
246,0.8571099238453671
247,0.8550811291464122
248,0.7923390852198471
249,0.8305317704185569
250,0.7947192950237655
251,0.696284277606622
252,0.7276081774107694
253,0.6582099816912675
254,0.6947901153781367
255,0.6010824276146871
256,0.7265355347041625
257,0.814313118515891
258,0.8875814317672535
259,0.8085879420381062
260,0.8697963661309106
261,1.0539724396596166
262,0.9600096912854342
263,1.0835923889083219
264,1.0012546779393119
265,0.6945338669248969
266,1.6046363865084992
267,1.7153072843409203
