,0
0,0.2850045310088194
1,0.30917881493569266
2,0.28500139215477055
3,0.26226447069288905
4,0.25658684775333623
5,0.26019741620687437
6,0.14924469685445008
7,-0.1846933620783113
8,0.11193243905952721
9,0.3689847003871462
10,0.39890414213478514
11,0.39267587197296117
12,0.3263146023475641
13,0.13975845964663278
14,0.3267188723133078
15,0.312112987323538
16,0.26318573860104494
17,0.3550071867844745
18,0.3713892957639513
19,0.2981509344564318
20,0.2953763967511758
21,0.34512899136542935
22,0.3739392194374053
23,0.2940100649350894
24,0.38585284472392645
25,0.3737053031056381
26,0.32886414041262796
27,0.28463365249281375
28,0.30332125587906045
29,0.26012410735778296
30,0.2862477486388362
31,0.3042801199484498
32,0.10833386578413105
33,0.29929724300953525
34,0.3022849243521033
35,0.3224343442019751
36,0.28025539491070794
37,0.3486147955214507
38,0.1503530534915914
39,0.8679454282632042
40,0.9791413547503208
41,1.0369845106836129
42,1.0991289745004749
43,1.0433771981124969
44,1.165439377031945
45,0.855070580290318
46,0.9070430662065404
47,0.8149854935834567
48,0.39893274402349355
49,1.0053085093881136
50,1.3094984843464244
51,1.2367176168796579
52,1.0143385982937274
53,1.0714786143381736
54,0.9483846729826438
55,1.1907877274858192
56,1.2319956851139247
57,1.1408394362457954
58,0.9036672063607888
59,0.9221459255351911
60,0.8548977610062362
61,0.9373278244300771
62,0.8193900131398855
63,0.7711969038908376
64,0.5532844603983482
65,0.6452369478527363
66,0.754327046678218
67,0.62126892159503
68,0.5554288702780028
69,0.4214675990128939
70,0.46804372406633243
71,0.5026181994427709
72,0.6081932610740878
73,-0.03207178278350447
74,0.6042797621642491
75,0.6918998003139274
76,0.7137612962945397
77,0.7210742611990809
78,0.6349337135912099
79,0.622374883385017
80,0.191651924376257
81,0.6063284847110361
82,0.5834227306385354
83,0.642428014058618
84,0.6255750406174726
85,0.582882732607091
86,0.5680845811737345
87,0.538020516787076
88,0.4734119592264236
89,0.36583158998546034
90,0.5068922059867652
91,0.532239000753998
92,0.5294633881367437
93,0.40829845166744094
94,0.46570722672019643
95,0.48836467105852877
96,0.4796974028459856
97,0.431653410510898
98,0.447908678403989
99,0.39433687655614114
100,0.3925367235559449
101,0.40137907766711267
102,0.3880580729485061
103,0.3962062212545595
104,0.44064175361229024
105,0.4095478971491268
106,0.37903280735316053
107,0.32525762619288406
