"JPM.Adjusted","MSFT.Adjusted","KO.Adjusted"
15.8997182670471,10.5187640581059,-2.56935114756307
2.71604398321559,1.04301631855876,-2.84813914921468
-5.88935507613272,1.41932034863748,0.217173030144768
0.638519403279747,-0.381647166309496,1.62513310911527
-1.14208902920409,5.87481947007005,1.27931463611357
4.62124668234003,2.05069372708577,-0.421037066049057
6.25771028605282,4.0188678663349,-2.95981505004775
-1.50113887376484,-2.72726923893551,-1.30721834825747
-0.234437496578399,-1.7522661571637,0.662259894692951
-0.352591487992548,0.713387789586806,1.64478644127244
-2.94809422433518,4.84059662329051,-1.40241655962887
-1.70110058467119,9.90990196835899,-2.29755962177083
0.618054933016898,-1.43439945000551,-0.224048779204533
1.59704591575593,0.72767417360311,2.13247056476735
3.02296939168085,3.9215786696178,2.08793269831593
-0.35208869322938,-1.78754894834909,0.968766790597542
2.12011094334481,3.53899672685571,-1.17265185184998
1.7208888064046,0.781248477685881,-1.41106875106832
1.56025005837639,-1.74422605304494,1.38304866203234
-1.76852214369602,-3.64890394178521,0.155397344626818
1.56390086467002,2.14943286608102,-0.965476954398981
-2.16650513155336,-2.50502843529857,0.522272491460551
-0.0731797361671838,1.8499446837509,2.52862310192572
-4.24909111308329,1.00907905789758,0.371569377853187
0.0956357412231101,3.39664354005738,0.976118200456155
-1.24208402403116,-3.76813720500943,1.01662551074133
0.522391838265035,-5.02010225056443,-0.775408191193006
1.1549813402107,-0.634228375757195,1.1306945405271
-2.68318316989016,-0.957458302071268,-1.41405633754561
0.0977639390568497,0.322261875884822,-0.76714905249734
-0.156308848359865,0.749455894297668,-1.89919254732699
1.72183275070508,-2.55045789954602,1.69609707489762
-3.92381660748955,-2.50817787056786,-1.49929327410191
-5.20522831559108,0.671135447200455,-6.07149402240117
2.00635869069588,-1.88892753849917,-3.5141919328545
-2.58802480647804,2.83127283978444,-1.8683262940603
3.18811943205835,4.95597847443356,0.903876345072763
-1.95675212033825,-0.314816964221953,-0.895779605118108
-1.97475347745363,-0.63153621483153,1.98080444609676
-1.1787660783838,0.609063727179082,-0.622247510716301
-0.672283373252625,-4.50122891788752,-0.284672801815111
2.09605061952212,1.32308387778113,-4.47191708714195
2.56627289547837,3.48201827188888,-0.79684667723644
4.77482342506146,2.10308721065604,1.26506968209834
-0.0198922906528232,-2.36872321752993,1.92345994723582
-2.56767058434534,-4.32491264094722,0.194541021256334
-7.06843075044784,-8.37919841722943,-2.71843730550103
4.19870828884172,4.33211871734827,-2.34368501276027
-7.70039486564493,-0.34605038909572,-2.21540798917333
3.45144508070898,-0.578690263684045,-0.0419661810705518
-1.50247296956266,1.62981286345529,2.09862401681151
1.27858831316892,-0.458221592933639,-0.513892651020709
-5.67001043539819,-2.99193908663391,-2.00413912485133
-5.61163841607903,-4.98216724830621,-4.59624725372049
-3.20894098943572,7.86512583773391,1.03866699095925
7.19608867898092,4.74536556595744,-0.481171664760871
0.959016990512263,-0.883993592335408,-1.31864821567621
2.96843638462563,3.90190234700825,3.80841121303082
-1.86813806668142,-4.61373936564375,-1.41597538616843
1.05767461534065,-0.337435082463644,-3.11211651500518
4.41855065183006,-1.24150495598371,1.43755473792928
-0.668163438254665,2.05714349865482,1.5279409835014
-6.72648525521961,-4.36733694180939,-2.59542460809133
-1.86616158008208,-2.69316632626383,1.3210736384933
4.9641411224125,9.26590177771882,0.110489713630546
-4.9646952415075,-0.991167521831593,-0.662214767049218
0.0742725493870555,1.71298520272574,-2.4444414706647
7.12518044717492,4.42696885082678,-0.569453950491583
3.32567202662359,0.603211882795085,1.09958256877627
1.40812840004636,3.56431570605964,0.997100301991538
0.286560439507544,-2.23549949919227,1.88469282645156
-0.285741617073787,1.13507627552873,0.63857069508042
8.22130115733373,6.42486225773169,2.29760655676476
-0.611020822072783,3.98897837528338,1.60426362215853
-2.04915454573452,1.4109572064414,-1.05258335702949
-1.04605501018609,-1.08695707583577,0.957436280502644
0.211437729575836,-1.02563468261618,-0.126474507530738
0.1687464048163,3.16801741561765,1.70924839237352
2.14829776650527,-0.803562821263959,-2.69708732565712
2.78348728352733,-2.90756410813255,0.213220775114387
-3.75126911780779,0.938630676748509,-1.72337587234477
1.56316927583491,3.5718995365851,3.11751633354382
1.72375863228185,-0.584233985241711,-0.12600430159837
-1.14980842162175,-1.76322661757261,-1.72376541723737
3.26526332450714,3.23948715103626,0.171128723333891
-2.76680424489896,0.890431188910079,-0.0213791997899615
-2.94714977986891,0.952676018253884,-0.53393935941165
-1.04710714046803,-2.30362396663519,-1.73931289489226
0.550189736336626,-0.568217122712,-0.327831370376463
-2.25207277376492,-0.857146172249101,-0.70153511685096
2.5839540098672,-0.979814631681641,1.58973413151497
-0.755693497065135,-0.654865079953371,-0.239137614294371
2.1785775346894,1.30367520943575,5.07631315982964
-0.248454905220286,-1.43148102366518,-0.207318015724922
-0.0622156737067558,-0.117332882026555,-0.0623284528312507
2.63701903739648,1.02804485320573,0.39502634405042
1.19363586241896,2.20962678466441,-1.0147984070775
-2.19912960321271,-0.867583748448419,1.88291093258346
0.858498906250293,2.89813231116458,0.800877375381037
-1.29710215102669,-1.12938906093527,-1.87418885932502
1.29365884446309,-0.803852213488632,0.352898858618045
-1.43931954441679,-1.63492072584025,-0.951531316258747
1.09009796626478,-0.0144099564202693,-1.00258570755186
-0.528997715825796,1.67674623067324,0.865009170194608
1.24768904917396,0.625549552134608,-0.501988426826538
-2.02017688523463,2.571341224554,0.105132177482559
-3.4226796661401,-0.330599173343504,-1.82697685417104
-2.5832997118538,1.82426921428098,-1.34752707338588
-3.13381705543695,-0.665046783289702,-0.260195336349855
-0.0453121870778839,-1.46198035820919,-0.152226095828722
-1.56179647199343,-0.0554399841554476,-0.0435158139363456
0.942757457839671,-1.92840220188305,0.262335143284886
-0.706156420266857,-2.53221592766284,-1.81019197313013
3.0052580317262,-1.27720971802877,-1.68815175391158
-1.31401276789537,-1.67597431826221,-1.10708188022584
0.47394680365378,0.657916723901164,-0.0456691949509702
2.42584935101855,3.10458086795058,0.411370365385899
3.33338262095784,0.619488232787169,-0.773934223716499
-2.58912857460791,-1.4461315748014,-1.69765823911677
-0.174330704435388,0.0290170899789111,1.72697639619437
-2.48796100168543,1.87362770773154,0.825870679526775
-1.47720239897275,1.42570437483405,0.523329535338446
2.22626254587881,2.24911056854169,2.64824566708031
-1.17776074911815,0.357455396214168,-0.77173160245172
2.99079903352795,-3.28769656678884,1.33333823991209
0.417915630372723,-0.184127121585764,0.745573971633995
-0.262864179401223,-2.78131773066799,-1.52370470321209
-2.24032052207191,-3.5761451545414,-1.41469242328
-1.16825003867134,-0.560090846736305,1.39010785592708
-4.50106119578658,-1.84196170218546,-1.21629129338685
0.0952327680464604,3.13275141679621,1.88055718211262
1.1653392139704,7.6691707486285,-0.0439877730162963
0.0234313518518992,-0.363119901469766,1.14309331137723
-3.17268428404027,-0.224287605925788,2.10823248103766
2.66991357332094,0.899104251520266,0.31929587125834
3.02597053463953,-1.7404044122836,-1.93086095015247
0.275375704283998,2.83402396540333,1.03855087272684
-0.686518727669461,-4.67132431680863,-1.2634074318761
-0.898601060033788,-3.02109587935567,-3.53498863657313
-0.76724089445559,-1.14773805407858,-0.629510308158909
0.515419462150235,1.74911763511842,1.76463687745727
0.792565093538777,-1.3189462873106,0.0445470376220003
2.24326294363923,-1.68190496678946,-0.466689236928863
-0.904704705491988,0.504057052910967,-1.18331391487807
-1.16417621050182,0.592661822613461,0.768196910633523
0.461891401359549,0.423031777335892,-1.16587934482963
0,1.47436452819774,-0.385683422024352
-0.413758764961092,-0.830263218277039,1.79913676164769
-1.29272862641416,-1.1362026764871,-0.201367321985846
0.0234069870861831,0.332694062752315,0.605287887906902
-1.61327051786569,-2.24566988210799,1.38141823725273
-0.427765403890445,0.231284267360143,0.241808140631439
0.835350014158887,0.78449687441744,0.131480365969816
-0.307698297973813,0.473121096560614,0.284677333189798
0.308648002624623,-1.73175889343231,0.524029172082119
-0.236784596590112,-2.30325179847011,3.34487988738312
0.0712372425927033,2.24685406733909,0.273272752317499
-1.65956537214464,-4.24021417760286,-0.35635429983063
-0.940230895715199,1.32513535332885,2.10352353428613
-1.65489553110554,-3.062219492298,-0.473895779015321
1.95498516637576,-0.19738264655208,-0.124170243261235
-1.16500600661699,-2.53873542505965,2.48701859866074
0.515657870767572,4.95599781660383,-0.485297667790963
0.415381075346732,0.419022512018086,-1.42248442496137
-1.48419825030452,-2.51965554146298,-1.3192920778526
-2.27218593310168,-0.806691188938879,-0.355101755913712
-0.83396902919074,-5.49381233940147,2.28509979524294
0.407773663654432,0.193200703256613,-0.246025346968981
1.09134206610693,-1.66521740543865,1.70543554700895
-3.71583390409906,2.92338575224214,1.91917853761354
-3.67666317108543,-2.97884007929972,-1.8632868941885
0.162472862780949,-1.10679323810471,0.44437223149989
0.702706624506222,3.93499783841753,0.44234710210036
-5.39458071456059,-8.1104429333917,0.864030176224428
-1.16308200902048,2.66487858208679,-1.45415050018698
-2.09526476023535,-0.828408344103992,0.0606590939648211
-7.47584083623341,-5.77315322384857,-2.32327786015651
-2.34473133369483,-2.06860201261179,-3.20581092427799
5.71059073702422,4.62686927197495,2.62818339674669
2.05645552763871,-1.3651060460089,-0.0624319702989262
-1.98493833415813,-2.00778853229749,-2.31247249993889
1.6262442138028,-0.616711584398477,0.127915226564701
3.10992850517189,2.42194545446399,-0.212940513561044
-0.439276002028943,1.21168586116533,-1.62225061122312
2.91180115617615,2.43286836745693,0.173540589197918
0.0577171974862623,5.99437661016053,-0.801316159807075
-1.47100095643254,0.373435363660168,-1.39737908061591
-2.19557955479059,2.26790678227056,0.752886064600866
-2.90333147857779,0.554440738976592,1.42854414437443
1.57213849035192,-5.99587909855406,0.0650387849172374
1.33538627841621,1.74119643584927,-0.0649965119756013
0.0898233986931896,1.45918087963766,-0.216663530991068
