,0
0,0.304197814285608
1,0.2967709389628297
2,0.279756445881698
3,0.25159851693006996
4,0.2629914294027841
5,0.1726711645175598
6,-0.1253539940079676
7,0.014381570916668468
8,0.2731900239638662
9,0.383785593843659
10,0.3804036745627039
11,0.36069279715455915
12,0.13603807997677309
13,0.32862433598199514
14,0.2845715435869456
15,0.2166943305261032
16,0.31324535252944874
17,0.3843409735152435
18,0.3044036254269063
19,0.29020684071209163
20,0.29876536632400497
21,0.34586410370846676
22,0.28886633359009684
23,0.3777609603898101
24,0.36921041150240363
25,0.3718909903317947
26,0.30684820427925047
27,0.30683479833875765
28,0.277333809637503
29,0.26906729607263213
30,0.27793909885719587
31,0.10815019575842161
32,0.28278764844236337
33,0.21179381573954933
34,0.34805844173911293
35,0.2548084293636383
36,0.33020343763166854
37,0.17108292296052227
38,0.39144236304848773
39,1.0960984492830512
40,1.173656522337471
41,1.2666569201316744
42,1.2287874350951995
43,1.1312160591230287
44,1.1744677432854371
45,1.0844352931075059
46,0.978429228065148
47,0.49723007357324206
48,0.6879912492984431
49,1.1994697639125582
50,1.4879675482782935
51,1.3663806961082672
52,1.2701849130708318
53,1.0692982310876156
54,1.1857552921249983
55,1.251469430483556
56,1.346492048762191
57,1.1052187347312035
58,0.9248497082295054
59,0.9193177744348986
60,0.801032940042739
61,0.9820774943789046
62,0.681075739439406
63,0.6349906535165818
64,0.6980743053434095
65,0.5939126392613725
66,0.7042293478109385
67,0.5773044562214354
68,0.4599697880602851
69,0.42178516665819377
70,0.3643502692730177
71,0.6088681359695962
72,-0.1735332614089976
73,0.5523803001703619
74,0.5777718209773836
75,0.6920235246736522
76,0.7034092698634924
77,0.6637350675203609
78,0.6218441198390798
79,0.23677752263603707
80,0.5415412660618132
81,0.5175748360276895
82,0.59575382371007
83,0.5868826908124904
84,0.5754916362040031
85,0.570572676752028
86,0.525731963673055
87,0.46751521887204034
88,0.34028618519017123
89,0.442732443057746
90,0.5000882823324125
91,0.5301724589592648
92,0.43077897610344223
93,0.44179482066930853
94,0.4589713255206791
95,0.4538317764451573
96,0.4039029111560938
97,0.4177727645753345
98,0.37917612668216977
99,0.37103328636938143
100,0.37478102051251694
101,0.3691721304990138
102,0.3580129389383684
103,0.41424695153764546
104,0.40513236769776656
105,0.39744690008019956
106,0.323574481078568
107,0.23230193459425505
108,0.323537449745909
109,0.4935932865798375
110,0.46143867420382867
111,0.45159081934849105
112,0.5839719522487216
113,0.7491549288177474
114,0.7452482615181246
115,0.650542902298421
116,0.4719351170296416
117,0.5212290353407227
118,0.4962152047413017
119,0.6510193938877853
120,0.8135780672801747
121,0.8284729477670667
122,0.7837523397761718
123,0.7495558098180548
124,0.7624253071584195
125,0.7577721257605472
126,0.7371062675497186
127,0.7314516528515833
128,0.7206246343661059
129,0.559623801012189
130,0.597904209412919
131,0.5529275669573801
132,0.6363052568323351
133,0.8864875517362932
134,0.689842842302914
135,0.7407892553985136
136,0.6728283467020514
137,0.7295572952392174
138,0.806793048134328
139,0.5271196775626337
140,0.9069064025542375
141,0.816474593909703
142,0.9358291880094223
143,1.2406933583579085
144,1.242667112149424
145,1.244763741981916
146,1.238258549839952
147,1.1928291792374606
148,0.9916706143895414
149,1.256177252229579
150,1.316915144142139
151,1.0414483230885894
152,1.4365853247248113
153,1.922032846480097
154,1.9906013427109421
155,2.02458056607483
156,0.7771068855983337
157,1.511887688796275
158,1.7673345668820095
159,2.0626098743767627
160,2.0156532008014802
161,1.9364669804587218
162,1.7128548152395016
163,1.5796435870554335
164,1.3317961106906453
165,1.4020973407209925
166,1.6737851915709594
167,1.686343673470564
168,1.5354494994969454
169,1.539329745544092
170,1.4894669505510314
171,1.553126217754533
172,1.5653961192743724
173,1.294153509556018
174,1.4736188695198005
175,1.3579132951704558
176,1.4195961404400124
177,1.3623610020867842
178,0.40484021894939637
179,1.2952042716913763
180,1.3418935709804902
181,1.5636942802954759
182,1.3323140430663165
183,1.3817054888475337
184,1.3440211080932902
185,1.2806280822693532
186,1.2189871293635237
187,1.0053727866631965
188,1.0552472133913489
189,1.0067045107960924
190,0.957080893228627
191,0.917787978389537
192,0.8834491921389175
193,0.7920512559509453
194,0.7289118739676749
195,0.6988250273609942
196,0.6510732473331696
197,0.6928644705488965
198,0.5246953444028318
199,0.28070813093457214
200,0.6564874873640224
201,0.4353105968022007
202,0.8970132624549548
203,0.959276844089595
204,1.077562891667479
205,1.011411162637656
206,-0.8530250162157667
207,1.0941979923036793
208,1.6426759391892105
209,2.0790695272458386
210,1.2879908801063542
211,2.197583406344206
212,2.4645713662686006
213,2.2050634167460106
214,2.0360312136943577
215,2.0820345312883357
216,2.4724808847724247
217,2.6315537507843545
218,1.7657201781798502
219,2.490378051715363
220,2.8256152596084974
221,3.092014773862357
222,2.774277570494804
223,2.9267016376535295
224,2.895671883953153
225,2.743103409346903
226,2.395485416195674
227,2.1904664221902244
228,2.5284014509366175
229,3.1082178869843022
230,2.992693475769169
231,3.175444491496435
232,3.066909399550066
233,2.5790423237396434
234,2.754684507019436
235,2.983610651604394
236,2.8284390282487895
237,2.5626990733054633
238,2.681102845042772
239,2.586087881416509
240,2.552783762615607
241,2.18824429988082
242,2.173307804557804
243,2.2734918217491478
244,1.9546868135808142
245,1.9287910831983468
246,1.774251389238215
247,1.8522730805890102
248,1.5360500541686202
249,1.6121537356454845
250,1.6518842633811224
251,1.5357635527110112
252,1.5599476827777081
253,1.369665251937736
254,1.4931820678531733
255,1.2596674353914579
256,1.4419179246351643
257,1.8163913097150992
258,2.1637085804161615
259,2.0791986129034488
260,1.5912596758060942
261,1.403896929644756
262,2.0447974231261368
263,2.3758766293395155
264,1.9875978310568012
265,-0.08632019291969519
266,1.2995837594554702
267,2.7999203452573718
268,2.960179135776258
269,3.6772482854924013
270,4.285043778458496
271,4.098470387832707
272,1.49369734861651
273,3.3308868212357656
274,3.0285651289959907
275,4.130089181426859
