,0
0,0.13132779962472063
1,0.13523201380718627
2,0.12970128983074436
3,0.1193664740478915
4,0.11676510106446955
5,0.1133022116582083
6,0.13525258949024285
7,0.0980001085086117
8,0.17410254777891884
9,0.18234990921206368
10,0.17551513983352257
11,0.1713994820624193
12,0.14237035715594226
13,0.14508072625248555
14,0.1687078583692201
15,0.16824491657050505
16,0.1656118551515406
17,0.18730297453628883
18,0.17728207834433646
19,0.17725766987231226
20,0.16204509940034822
21,0.17992141877352388
22,0.19035044724242672
23,0.16550189466428802
24,0.17953446827155295
25,0.16996410645409527
26,0.16321593907166426
27,0.13778221156688847
28,0.15392206161956443
29,0.1318743860282952
30,0.1321414369828099
31,0.1300918689257113
32,0.12021179263858617
33,0.158922509397937
34,0.14697940998908485
35,0.16203086460553878
36,0.14435664107022242
37,0.41974508960905327
38,0.1874001270141315
39,0.5588158220179905
40,0.6056514862788742
41,0.5338549963196844
42,0.5917003820125806
43,0.48405582255362833
44,0.5200216308348571
45,0.4418672873012112
46,0.41238765735084143
47,0.5330606706033393
48,0.3664180801653229
49,0.5980489180564815
50,0.6828092551261683
51,0.6351505900186413
52,0.5305701658192143
53,0.5989553690536048
54,0.5189356808331794
55,0.5831022726325834
56,0.5852729067645139
57,0.5146521467568606
58,0.4190983723433733
59,0.4172569764213121
60,0.35465788385420255
61,0.40872340554622766
62,0.32678482974987927
63,0.33683279433593427
64,0.3046467627607604
65,0.2816957938253652
66,0.3139392433814211
67,0.26587865708546615
68,0.23248023654828515
69,0.19661826652495026
70,0.22190238897256867
71,0.23540562706523877
72,0.18560692136790072
73,0.2193758979804176
74,0.30170747664661646
75,0.29836423342884816
76,0.2878076725931131
77,0.2901191646833768
78,0.2543714630327575
79,0.258156029764384
80,0.22856335920779475
81,0.2800376357986767
82,0.2690740986835238
83,0.2751174404848152
84,0.26737134475265645
85,0.2535523365769486
86,0.23197712759762149
87,0.2213864986030568
88,0.21904973027041277
89,0.20460247510347024
90,0.2374400469458586
91,0.23436055231474498
92,0.2312001723838583
93,0.20259589530753405
94,0.2104206889190074
95,0.198963631861935
96,0.19470597642464746
97,0.172305346018606
98,0.1817836157058121
99,0.16314341118989467
100,0.17534430709353904
101,0.16902733553534335
102,0.1718420534004115
103,0.16706806503214208
104,0.17283628934069312
105,0.16766060028410593
106,0.16290378220808752
107,0.1836985541104888
108,0.1839922605413627
109,0.23737180270492106
110,0.2812767884493187
111,0.2858727464372495
112,0.2797509238107744
113,0.36338355008249884
114,0.3414524835713763
115,0.2964321500072122
116,0.2945917816856834
117,0.24294922526710488
118,0.3490791099579561
119,0.2894222608586232
120,0.38896810546371424
121,0.4020332302283825
122,0.34327049655665404
123,0.36159268113021686
124,0.361227664290979
125,0.35990004199061315
126,0.3466153217225697
127,0.3324659454407435
128,0.325054770973908
129,0.3612555190940445
130,0.2854101757953374
131,0.38998534390540734
132,0.32890964578097764
133,0.43153398058856374
134,0.393702414933081
135,0.3757462903533072
136,0.3197500706250708
137,0.35102242860324945
138,0.31874317572823074
139,0.405116603687545
140,0.32683151235290886
141,0.512490582561149
142,0.4074057828687889
143,0.5393738327797069
144,0.5524874452214489
145,0.49520010267053827
146,0.5198691763049578
147,0.5433972532291169
148,0.5508290335000681
149,0.5232229574141364
150,0.6782080532886028
151,0.6954474609418642
152,0.6327293149896336
153,0.8266195575717521
154,0.816941921765571
155,0.7951369476101734
156,0.626079769501174
157,0.7525838298201706
158,0.7474301564632613
159,0.8601388876271414
160,0.8107153453566465
161,0.7657966347489749
162,0.7049746088109858
163,0.6658648932691535
164,0.6753928638840482
165,0.6424584472625676
166,0.7001992007045078
167,0.7211511256622298
168,0.6526041264454748
169,0.7055659018212235
170,0.5844041774183096
171,0.6878027660115491
172,0.62571659238203
173,0.5634189641602515
174,0.5774680372913049
175,0.6129120768238018
176,0.533747430189473
177,0.519171787851864
178,0.558822553924091
179,0.4838998260923362
180,0.6608178028983918
181,0.6582233090231469
182,0.6134066847251025
183,0.601820390008365
184,0.5714992000021448
185,0.5461503798742879
186,0.5084227794751771
187,0.49259239856323084
188,0.4469500814202457
189,0.43797198276305427
190,0.4208826949249843
